time,Cm,Cd,Cl,Cl_f,Cl_r,source
87.23,-2.94245945e-07,1.14998498,0.000145346813,7.23791605e-05,7.29676524e-05,forceCoeffs-old.dat
87.24,-2.84703705e-07,1.14998289,0.000145370182,7.24003873e-05,7.29697947e-05,forceCoeffs-old.dat
87.25,-2.75144353e-07,1.1499808,0.000145392091,7.24209011e-05,7.29711898e-05,forceCoeffs-old.dat
87.26,-2.65568017e-07,1.14997871,0.00014541119,7.24400269e-05,7.2971163e-05,forceCoeffs-old.dat
87.27,-2.5597483e-07,1.14997663,0.000145430194,7.24591222e-05,7.29710719e-05,forceCoeffs-old.dat
87.28,-2.46364919e-07,1.14997455,0.000145443029,7.24751498e-05,7.29678797e-05,forceCoeffs-old.dat
87.29,-2.36738426e-07,1.14997246,0.000145453977,7.24902501e-05,7.2963727e-05,forceCoeffs-old.dat
87.3,-2.27095474e-07,1.14997038,0.00014546252,7.25041644e-05,7.29583553e-05,forceCoeffs-old.dat
87.31,-2.17436197e-07,1.14996829,0.000145466891,7.25160092e-05,7.29508816e-05,forceCoeffs-old.dat
87.32,-2.0776074e-07,1.14996621,0.000145462957,7.25237179e-05,7.29392394e-05,forceCoeffs-old.dat
87.33,-1.98069285e-07,1.14996413,0.000145434175,7.2519018e-05,7.29151566e-05,forceCoeffs-old.dat
87.34,-1.88361766e-07,1.14996205,0.00014551138,7.25673281e-05,7.29440516e-05,forceCoeffs-old.dat
87.35,-1.78638448e-07,1.14995997,0.000145519225,7.2580974e-05,7.29382509e-05,forceCoeffs-old.dat
87.36,-1.68899497e-07,1.14995789,0.000145542389,7.26022952e-05,7.29400942e-05,forceCoeffs-old.dat
87.37,-1.59145046e-07,1.14995581,0.000145523706,7.26027082e-05,7.29209983e-05,forceCoeffs-old.dat
87.38,-1.49375043e-07,1.14995373,0.000145530253,7.26157513e-05,7.29145014e-05,forceCoeffs-old.dat
87.39,-1.39589924e-07,1.14995166,0.000145443217,7.25820186e-05,7.28611984e-05,forceCoeffs-old.dat
87.4,-1.29789532e-07,1.14994957,0.000145431725,7.2586073e-05,7.2845652e-05,forceCoeffs-old.dat
87.41,-1.19974112e-07,1.1499475,0.000145416006,7.25880289e-05,7.28279771e-05,forceCoeffs-old.dat
87.42,-1.10143843e-07,1.14994543,0.000145391719,7.25857159e-05,7.28060035e-05,forceCoeffs-old.dat
87.43,-1.00298803e-07,1.14994335,0.000145388316,7.25938593e-05,7.27944569e-05,forceCoeffs-old.dat
87.44,-9.0439165e-08,1.14994128,0.000145369092,7.25941067e-05,7.2774985e-05,forceCoeffs-old.dat
87.45,-8.05650724e-08,1.14993921,0.000145344779,7.25918244e-05,7.27529545e-05,forceCoeffs-old.dat
87.46,-7.06766569e-08,1.14993713,0.00014531888,7.25887632e-05,7.27301165e-05,forceCoeffs-old.dat
87.47,-6.07740902e-08,1.14993506,0.000145290418,7.25844347e-05,7.27059829e-05,forceCoeffs-old.dat
87.48,-5.08574912e-08,1.14993299,0.000145261622,7.25799536e-05,7.26816686e-05,forceCoeffs-old.dat
87.49,-4.09269121e-08,1.14993091,0.000145232804,7.25754752e-05,7.2657329e-05,forceCoeffs-old.dat
87.5,-3.09825423e-08,1.14992885,0.000145197683,7.25678589e-05,7.2629824e-05,forceCoeffs-old.dat
87.51,-2.10245191e-08,1.14992678,0.000145160362,7.25591567e-05,7.26012057e-05,forceCoeffs-old.dat
87.52,-1.10529769e-08,1.14992471,0.000145127927,7.25529105e-05,7.25750165e-05,forceCoeffs-old.dat
87.53,-1.06807786e-09,1.14992264,0.000145084439,7.25411512e-05,7.25432873e-05,forceCoeffs-old.dat
87.54,8.93005329e-09,1.14992058,0.000145049263,7.25335617e-05,7.25157016e-05,forceCoeffs-old.dat
87.55,1.89413117e-08,1.14991851,0.000145039353,7.25386178e-05,7.25007352e-05,forceCoeffs-old.dat
87.56,2.89652765e-08,1.14991645,0.000144909928,7.24839291e-05,7.24259986e-05,forceCoeffs-old.dat
87.57,3.90021694e-08,1.14991439,0.000144853214,7.24656093e-05,7.23876049e-05,forceCoeffs-old.dat
87.58,4.90517661e-08,1.14991232,0.000144800206,7.24491549e-05,7.23510514e-05,forceCoeffs-old.dat
87.59,5.91138885e-08,1.14991026,0.000144745885,7.24320565e-05,7.23138288e-05,forceCoeffs-old.dat
87.6,6.91883813e-08,1.1499082,0.000144689071,7.24137241e-05,7.22753474e-05,forceCoeffs-old.dat
87.61,7.92750901e-08,1.14990614,0.000144628513,7.23935314e-05,7.22349812e-05,forceCoeffs-old.dat
87.62,8.93738861e-08,1.14990408,0.000144564882,7.23718151e-05,7.21930673e-05,forceCoeffs-old.dat
87.63,9.94846398e-08,1.14990201,0.000144499119,7.23490442e-05,7.21500749e-05,forceCoeffs-old.dat
87.64,1.09607141e-07,1.14989994,0.000144430475,7.23248447e-05,7.21056304e-05,forceCoeffs-old.dat
87.65,1.19741274e-07,1.1498979,0.000144352846,7.22961644e-05,7.20566819e-05,forceCoeffs-old.dat
87.66,1.2988696e-07,1.14989584,0.000144272782,7.22662779e-05,7.2006504e-05,forceCoeffs-old.dat
87.67,1.40043959e-07,1.14989379,0.000144174524,7.22273061e-05,7.19472182e-05,forceCoeffs-old.dat
87.68,1.50212206e-07,1.14989172,0.000144127848,7.22141361e-05,7.19137117e-05,forceCoeffs-old.dat
87.69,1.60391713e-07,1.14988967,0.000144154362,7.22375726e-05,7.19167891e-05,forceCoeffs-old.dat
87.7,1.70581947e-07,1.14988762,0.000143990889,7.21660263e-05,7.18248624e-05,forceCoeffs-old.dat
87.71,1.80783088e-07,1.14988557,0.000143915894,7.21387302e-05,7.1777164e-05,forceCoeffs-old.dat
87.72,1.90994894e-07,1.14988351,0.000143828432,7.21052111e-05,7.17232213e-05,forceCoeffs-old.dat
87.73,2.01217191e-07,1.14988146,0.000143737211,7.20698227e-05,7.16673883e-05,forceCoeffs-old.dat
87.74,2.11449831e-07,1.1498794,0.000143644333,7.20336163e-05,7.16107166e-05,forceCoeffs-old.dat
87.75,2.21692664e-07,1.14987735,0.000143573009,7.20081972e-05,7.15648119e-05,forceCoeffs-old.dat
87.76,2.31945458e-07,1.1498753,0.000143449631,7.19567609e-05,7.149287e-05,forceCoeffs-old.dat
87.77,2.42208268e-07,1.14987326,0.000143355562,7.19199892e-05,7.14355727e-05,forceCoeffs-old.dat
87.78,2.52480816e-07,1.14987121,0.000143256994,7.18809778e-05,7.13760161e-05,forceCoeffs-old.dat
87.79,2.62763029e-07,1.14986915,0.000143185921,7.18557233e-05,7.13301973e-05,forceCoeffs-old.dat
87.8,2.73054479e-07,1.14986711,0.000143005024,7.17755663e-05,7.12294573e-05,forceCoeffs-old.dat
87.81,2.83355383e-07,1.14986507,0.000142895934,7.17313225e-05,7.11646118e-05,forceCoeffs-old.dat
87.82,2.93665482e-07,1.14986302,0.000142781571,7.1684451e-05,7.10971201e-05,forceCoeffs-old.dat
87.83,3.03984584e-07,1.14986098,0.000142661433,7.16347013e-05,7.10267321e-05,forceCoeffs-old.dat
87.84,3.14312458e-07,1.14985893,0.000142516477,7.15725508e-05,7.09439259e-05,forceCoeffs-old.dat
87.85,3.24649113e-07,1.14985689,0.000142428518,7.15389083e-05,7.088961e-05,forceCoeffs-old.dat
87.86,3.34994352e-07,1.14985485,0.000142353685,7.1511837e-05,7.08418483e-05,forceCoeffs-old.dat
87.87,3.4534798e-07,1.1498528,0.000142231418,7.1461057e-05,7.07703611e-05,forceCoeffs-old.dat
87.88,3.55709862e-07,1.14985076,0.000142101924,7.14066721e-05,7.06952523e-05,forceCoeffs-old.dat
87.89,3.6607985e-07,1.14984872,0.000141969509,7.13508343e-05,7.06186746e-05,forceCoeffs-old.dat
87.9,3.76457787e-07,1.14984668,0.000141834543,7.12937295e-05,7.05408139e-05,forceCoeffs-old.dat
87.91,3.86843511e-07,1.14984464,0.000141694466,7.12340764e-05,7.04603894e-05,forceCoeffs-old.dat
87.92,3.97236854e-07,1.1498426,0.000141547103,7.11707884e-05,7.03763146e-05,forceCoeffs-old.dat
87.93,4.07637658e-07,1.14984056,0.000141398957,7.11071159e-05,7.02918406e-05,forceCoeffs-old.dat
87.94,4.18045808e-07,1.14983852,0.000141297685,7.10668881e-05,7.02307965e-05,forceCoeffs-old.dat
87.95,4.28461165e-07,1.14983649,0.00014119405,7.10254861e-05,7.01685637e-05,forceCoeffs-old.dat
87.96,4.38883595e-07,1.14983446,0.000141048706,7.09632364e-05,7.00854693e-05,forceCoeffs-old.dat
87.97,4.49312906e-07,1.14983242,0.00014089248,7.08955529e-05,6.99969271e-05,forceCoeffs-old.dat
87.98,4.59748955e-07,1.14983039,0.000140735002,7.08272498e-05,6.99077519e-05,forceCoeffs-old.dat
87.99,4.70191519e-07,1.14982836,0.000140562863,7.07516231e-05,6.98112401e-05,forceCoeffs-old.dat
88.0,4.80640559e-07,1.14982632,0.000140425179,7.06932298e-05,6.97319487e-05,forceCoeffs-old.dat
88.01,4.91095869e-07,1.14982429,0.000140267641,7.06249162e-05,6.96427245e-05,forceCoeffs-old.dat
88.02,5.01557295e-07,1.14982226,0.000140106732,7.05549233e-05,6.95518087e-05,forceCoeffs-old.dat
88.03,5.12024678e-07,1.14982023,0.000139944216,7.04841327e-05,6.94600833e-05,forceCoeffs-old.dat
88.04,5.22497856e-07,1.1498182,0.000139778927,7.04119613e-05,6.93669656e-05,forceCoeffs-old.dat
88.05,5.32976671e-07,1.14981617,0.000139610147,7.03380503e-05,6.9272097e-05,forceCoeffs-old.dat
88.06,5.43460958e-07,1.14981414,0.000139439431,7.02631766e-05,6.91762547e-05,forceCoeffs-old.dat
88.07,5.53950561e-07,1.14981212,0.000139266449,7.0187175e-05,6.90792739e-05,forceCoeffs-old.dat
88.08,5.64445321e-07,1.14981009,0.00013909049,7.01096902e-05,6.89807995e-05,forceCoeffs-old.dat
88.09,5.74945074e-07,1.14980807,0.000138911053,7.00304718e-05,6.88805816e-05,forceCoeffs-old.dat
88.1,5.85449646e-07,1.14980605,0.000138726863,6.99488811e-05,6.87779818e-05,forceCoeffs-old.dat
88.11,5.95958884e-07,1.149804,0.000138560902,6.98764097e-05,6.8684492e-05,forceCoeffs-old.dat
88.12,6.0647267e-07,1.14980198,0.000138386385,6.97996653e-05,6.858672e-05,forceCoeffs-old.dat
88.13,6.16990852e-07,1.14979995,0.000138202475,6.97182286e-05,6.84842469e-05,forceCoeffs-old.dat
88.14,6.27513226e-07,1.14979793,0.000138020512,6.96377691e-05,6.83827427e-05,forceCoeffs-old.dat
88.15,6.38039615e-07,1.14979591,0.000137819602,6.95478404e-05,6.82717612e-05,forceCoeffs-old.dat
88.16,6.48569926e-07,1.14979386,0.000137646015,6.94715776e-05,6.81744377e-05,forceCoeffs-old.dat
88.17,6.59103992e-07,1.14979186,0.000137447133,6.93826707e-05,6.80644628e-05,forceCoeffs-old.dat
88.18,6.69641671e-07,1.14978984,0.000137239773,6.92895284e-05,6.79502451e-05,forceCoeffs-old.dat
88.19,6.80182811e-07,1.14978782,0.000137040418,6.9200392e-05,6.78400264e-05,forceCoeffs-old.dat
88.2,6.90727225e-07,1.1497858,0.000136837827,6.9109641e-05,6.77281865e-05,forceCoeffs-old.dat
88.21,7.01274738e-07,1.14978378,0.000136633019,6.90177844e-05,6.7615235e-05,forceCoeffs-old.dat
88.22,7.11825187e-07,1.14978176,0.000136425582,6.89246162e-05,6.75009658e-05,forceCoeffs-old.dat
88.23,7.22378412e-07,1.14977975,0.000136215852,6.88303045e-05,6.73855477e-05,forceCoeffs-old.dat
88.24,7.32934247e-07,1.14977773,0.000136003782,6.87348254e-05,6.72689569e-05,forceCoeffs-old.dat
88.25,7.43492531e-07,1.14977572,0.000135789271,6.86381281e-05,6.71511431e-05,forceCoeffs-old.dat
88.26,7.54053103e-07,1.14977371,0.00013557233,6.8540218e-05,6.70321118e-05,forceCoeffs-old.dat
88.27,7.64615797e-07,1.14977169,0.000135352062,6.8440647e-05,6.69114154e-05,forceCoeffs-old.dat
88.28,7.75180364e-07,1.14976968,0.000135107805,6.83290828e-05,6.67787221e-05,forceCoeffs-old.dat
88.29,7.8574679e-07,1.14976767,0.000134911097,6.82412954e-05,6.66698019e-05,forceCoeffs-old.dat
88.3,7.96314861e-07,1.14976566,0.000134689592,6.81411107e-05,6.6548481e-05,forceCoeffs-old.dat
88.31,8.06884379e-07,1.14976365,0.000134459207,6.80364878e-05,6.64227191e-05,forceCoeffs-old.dat
88.32,8.17455172e-07,1.14976165,0.000134227828,6.79313691e-05,6.62964588e-05,forceCoeffs-old.dat
88.33,8.28027089e-07,1.14975963,0.000133997818,6.7826936e-05,6.61708818e-05,forceCoeffs-old.dat
88.34,8.38599988e-07,1.14975761,0.00013376842,6.77228102e-05,6.60456102e-05,forceCoeffs-old.dat
88.35,8.49173772e-07,1.14975561,0.000133543085,6.76207164e-05,6.59223688e-05,forceCoeffs-old.dat
88.36,8.59748265e-07,1.1497536,0.000133340862,6.75301794e-05,6.58106829e-05,forceCoeffs-old.dat
88.37,8.70323095e-07,1.14975159,0.000133052284,6.73964651e-05,6.56558189e-05,forceCoeffs-old.dat
88.38,8.80898126e-07,1.14974957,0.00013273163,6.72467132e-05,6.54849169e-05,forceCoeffs-old.dat
88.39,8.91473467e-07,1.14974759,0.000132484528,6.71337374e-05,6.53507905e-05,forceCoeffs-old.dat
88.4,9.02048828e-07,1.14974557,0.000132237939,6.70210183e-05,6.52169206e-05,forceCoeffs-old.dat
88.41,9.12623949e-07,1.14974358,0.000131988418,6.69068331e-05,6.50815852e-05,forceCoeffs-old.dat
88.42,9.23198688e-07,1.14974158,0.000131738794,6.67925955e-05,6.49461981e-05,forceCoeffs-old.dat
88.43,9.33772884e-07,1.14973957,0.000131485323,6.66764343e-05,6.48088886e-05,forceCoeffs-old.dat
88.44,9.44346452e-07,1.14973757,0.000131236178,6.65624355e-05,6.46737426e-05,forceCoeffs-old.dat
88.45,9.54919146e-07,1.14973557,0.000130965911,6.64378746e-05,6.45280363e-05,forceCoeffs-old.dat
88.46,9.65490801e-07,1.14973357,0.000130702279,6.63166301e-05,6.43856485e-05,forceCoeffs-old.dat
88.47,9.76061227e-07,1.14973158,0.000130434125,6.61931238e-05,6.42410013e-05,forceCoeffs-old.dat
88.48,9.86630309e-07,1.14972958,0.000130166222,6.60697416e-05,6.40964809e-05,forceCoeffs-old.dat
88.49,9.97197855e-07,1.14972758,0.000129894219,6.59443075e-05,6.39499117e-05,forceCoeffs-old.dat
88.5,1.00776369e-06,1.14972558,0.00012962025,6.58178888e-05,6.38023614e-05,forceCoeffs-old.dat
88.51,1.01832765e-06,1.14972359,0.000129343698,6.56901767e-05,6.36535214e-05,forceCoeffs-old.dat
88.52,1.02888955e-06,1.1497216,0.000129064421,6.55611001e-05,6.3503321e-05,forceCoeffs-old.dat
88.53,1.03944922e-06,1.1497196,0.00012878359,6.54312442e-05,6.33523457e-05,forceCoeffs-old.dat
88.54,1.05000653e-06,1.14971759,0.000128522333,6.53111731e-05,6.32111601e-05,forceCoeffs-old.dat
88.55,1.06056121e-06,1.14971561,0.000128208774,6.51649483e-05,6.30438259e-05,forceCoeffs-old.dat
88.56,1.07111326e-06,1.14971362,0.000127917304,6.50297652e-05,6.28875387e-05,forceCoeffs-old.dat
88.57,1.08166243e-06,1.14971163,0.000127623564,6.48934443e-05,6.27301195e-05,forceCoeffs-old.dat
88.58,1.09220854e-06,1.14970963,0.000127330555,6.47574859e-05,6.25730689e-05,forceCoeffs-old.dat
88.59,1.10275143e-06,1.14970765,0.000127037097,6.46213001e-05,6.24157973e-05,forceCoeffs-old.dat
88.6,1.1132909e-06,1.14970565,0.000126739057,6.44828196e-05,6.22562378e-05,forceCoeffs-old.dat
88.61,1.12382681e-06,1.14970366,0.000126437547,6.43426002e-05,6.20949465e-05,forceCoeffs-old.dat
88.62,1.13435897e-06,1.14970168,0.000126133323,6.42010206e-05,6.19323026e-05,forceCoeffs-old.dat
88.63,1.14488722e-06,1.14969969,0.000125826345,6.40580595e-05,6.17682851e-05,forceCoeffs-old.dat
88.64,1.15541138e-06,1.1496977,0.000125516249,6.39135358e-05,6.16027131e-05,forceCoeffs-old.dat
88.65,1.16593127e-06,1.14969572,0.000125202341,6.37671019e-05,6.14352393e-05,forceCoeffs-old.dat
88.66,1.17644673e-06,1.14969373,0.00012488314,6.36180167e-05,6.12651233e-05,forceCoeffs-old.dat
88.67,1.18695756e-06,1.14969175,0.000124553113,6.34635141e-05,6.1089599e-05,forceCoeffs-old.dat
88.68,1.19746368e-06,1.14968976,0.000124274992,6.33349597e-05,6.09400323e-05,forceCoeffs-old.dat
88.69,1.20796489e-06,1.14968778,0.000123984302,6.32001159e-05,6.07841862e-05,forceCoeffs-old.dat
88.7,1.21846099e-06,1.1496858,0.000123662814,6.30498681e-05,6.06129461e-05,forceCoeffs-old.dat
88.71,1.22895182e-06,1.14968382,0.000123334204,6.28960536e-05,6.043815e-05,forceCoeffs-old.dat
88.72,1.23943718e-06,1.14968184,0.000123002218,6.27405463e-05,6.02616719e-05,forceCoeffs-old.dat
88.73,1.24991693e-06,1.14967986,0.000122669672,6.25847529e-05,6.00849191e-05,forceCoeffs-old.dat
88.74,1.26039088e-06,1.14967787,0.000122336001,6.24283913e-05,5.99076095e-05,forceCoeffs-old.dat
88.75,1.27085887e-06,1.1496759,0.000122001393,6.22715555e-05,5.97298378e-05,forceCoeffs-old.dat
88.76,1.28132079e-06,1.14967393,0.000121666817,6.21147294e-05,5.95520878e-05,forceCoeffs-old.dat
88.77,1.29177642e-06,1.14967195,0.000121328976,6.19562645e-05,5.93727116e-05,forceCoeffs-old.dat
88.78,1.30222559e-06,1.14966998,0.000120990255,6.17973533e-05,5.91929021e-05,forceCoeffs-old.dat
88.79,1.31266813e-06,1.14966801,0.00012065094,6.1638138e-05,5.90128017e-05,forceCoeffs-old.dat
88.8,1.32310384e-06,1.14966605,0.000120318088,6.14821478e-05,5.88359401e-05,forceCoeffs-old.dat
88.81,1.33353256e-06,1.14966408,0.000119966817,6.13169408e-05,5.86498757e-05,forceCoeffs-old.dat
88.82,1.34395404e-06,1.14966205,0.000119546497,6.11172023e-05,5.84292943e-05,forceCoeffs-old.dat
88.83,1.35436836e-06,1.14966002,0.000119189263,6.09489996e-05,5.82402629e-05,forceCoeffs-old.dat
88.84,1.36477523e-06,1.14965806,0.000118849444,6.07894972e-05,5.80599468e-05,forceCoeffs-old.dat
88.85,1.37517437e-06,1.14965611,0.000118504422,6.06273854e-05,5.78770366e-05,forceCoeffs-old.dat
88.86,1.38556559e-06,1.14965414,0.000118149075,6.04601033e-05,5.76889721e-05,forceCoeffs-old.dat
88.87,1.39594871e-06,1.14965216,0.000117783227,6.02875622e-05,5.74956648e-05,forceCoeffs-old.dat
88.88,1.40632356e-06,1.14965021,0.000117418085,6.01153658e-05,5.73027187e-05,forceCoeffs-old.dat
88.89,1.41669003e-06,1.14964824,0.000117055742,5.99445612e-05,5.71111811e-05,forceCoeffs-old.dat
88.9,1.42704791e-06,1.14964627,0.000116685593,5.97698446e-05,5.69157487e-05,forceCoeffs-old.dat
88.91,1.43739705e-06,1.1496443,0.000116317055,5.95959245e-05,5.67211304e-05,forceCoeffs-old.dat
88.92,1.44773729e-06,1.14964233,0.000115944255,5.94198649e-05,5.65243904e-05,forceCoeffs-old.dat
88.93,1.45806846e-06,1.14964038,0.000115570748,5.92434424e-05,5.63273054e-05,forceCoeffs-old.dat
88.94,1.4683904e-06,1.14963841,0.000115203436,5.90701084e-05,5.61333276e-05,forceCoeffs-old.dat
88.95,1.47870284e-06,1.14963646,0.000114807076,5.88822407e-05,5.5924835e-05,forceCoeffs-old.dat
88.96,1.48900574e-06,1.14963451,0.000114419484,5.86987479e-05,5.57207364e-05,forceCoeffs-old.dat
88.97,1.49929888e-06,1.14963254,0.000114037935,5.85182662e-05,5.55196685e-05,forceCoeffs-old.dat
88.98,1.50958213e-06,1.14963054,0.000113664344,5.83417543e-05,5.532259e-05,forceCoeffs-old.dat
88.99,1.51985535e-06,1.14962854,0.000113293175,5.81664431e-05,5.51267324e-05,forceCoeffs-old.dat
89.0,1.53011833e-06,1.14962658,0.00011291081,5.79855235e-05,5.49252868e-05,forceCoeffs-old.dat
89.01,1.54037083e-06,1.14962462,0.000112537685,5.78092133e-05,5.47284716e-05,forceCoeffs-old.dat
89.02,1.5506126e-06,1.14962267,0.000112141866,5.76215458e-05,5.45203206e-05,forceCoeffs-old.dat
89.03,1.5608433e-06,1.14962071,0.000111643204,5.73824451e-05,5.42607585e-05,forceCoeffs-old.dat
89.04,1.57106312e-06,1.14961876,0.000111235441,5.71887839e-05,5.40466576e-05,forceCoeffs-old.dat
89.05,1.58127177e-06,1.14961681,0.000110836472,5.6999508e-05,5.38369645e-05,forceCoeffs-old.dat
89.06,1.59146904e-06,1.14961485,0.000110434245,5.68085917e-05,5.36256537e-05,forceCoeffs-old.dat
89.07,1.60165476e-06,1.14961289,0.000110028405,5.66158575e-05,5.34125479e-05,forceCoeffs-old.dat
89.08,1.61182873e-06,1.14961094,0.000109618632,5.64211448e-05,5.31974873e-05,forceCoeffs-old.dat
89.09,1.6219908e-06,1.14960898,0.000109203825,5.62239033e-05,5.29799217e-05,forceCoeffs-old.dat
89.1,1.63214078e-06,1.14960703,0.000108781449,5.60228652e-05,5.27585837e-05,forceCoeffs-old.dat
89.11,1.64227841e-06,1.14960507,0.000108333362,5.58089595e-05,5.25244027e-05,forceCoeffs-old.dat
89.12,1.65240378e-06,1.14960312,0.000107979216,5.5642012e-05,5.23372044e-05,forceCoeffs-old.dat
89.13,1.66251651e-06,1.14960117,0.000107572521,5.54487769e-05,5.21237439e-05,forceCoeffs-old.dat
89.14,1.67261648e-06,1.14959922,0.00010716115,5.52531914e-05,5.19079585e-05,forceCoeffs-old.dat
89.15,1.68270347e-06,1.14959727,0.000106717998,5.50417026e-05,5.16762956e-05,forceCoeffs-old.dat
89.16,1.69277733e-06,1.14959532,0.000106288676,5.48371153e-05,5.14515606e-05,forceCoeffs-old.dat
89.17,1.70283791e-06,1.14959337,0.000105857136,5.46314057e-05,5.12257299e-05,forceCoeffs-old.dat
89.18,1.71288496e-06,1.14959141,0.000105406547,5.44161584e-05,5.09903885e-05,forceCoeffs-old.dat
89.19,1.72291849e-06,1.14958946,0.000105005758,5.42257976e-05,5.07799606e-05,forceCoeffs-old.dat
89.2,1.73293812e-06,1.14958752,0.00010454321,5.40045431e-05,5.05386669e-05,forceCoeffs-old.dat
89.21,1.74294374e-06,1.14958558,0.000104083236,5.37845619e-05,5.02986745e-05,forceCoeffs-old.dat
89.22,1.75293523e-06,1.14958363,0.000103645045,5.35754575e-05,5.0069587e-05,forceCoeffs-old.dat
89.23,1.76291239e-06,1.14958168,0.000103204936,5.33653804e-05,4.98395556e-05,forceCoeffs-old.dat
89.24,1.77287504e-06,1.14957974,0.000102760983,5.31533663e-05,4.96076162e-05,forceCoeffs-old.dat
89.25,1.78282299e-06,1.14957779,0.000102313295,5.29394703e-05,4.93738244e-05,forceCoeffs-old.dat
89.26,1.79275607e-06,1.14957585,0.000101862887,5.27241995e-05,4.91386873e-05,forceCoeffs-old.dat
89.27,1.8026741e-06,1.14957391,0.000101409832,5.25075901e-05,4.89022419e-05,forceCoeffs-old.dat
89.28,1.81257691e-06,1.14957196,0.000100954422,5.22897878e-05,4.8664634e-05,forceCoeffs-old.dat
89.29,1.82246432e-06,1.14957002,0.00010049678,5.20708544e-05,4.84259258e-05,forceCoeffs-old.dat
89.3,1.83233616e-06,1.14956808,0.000100036765,5.18507186e-05,4.81860462e-05,forceCoeffs-old.dat
89.31,1.84219227e-06,1.14956614,9.95885237e-05,5.16364541e-05,4.79520696e-05,forceCoeffs-old.dat
89.32,1.85203242e-06,1.1495642,9.91029078e-05,5.14034863e-05,4.76994215e-05,forceCoeffs-old.dat
89.33,1.86185644e-06,1.14956226,9.86252285e-05,5.11744707e-05,4.74507578e-05,forceCoeffs-old.dat
89.34,1.87166416e-06,1.14956032,9.81508573e-05,5.09470928e-05,4.72037645e-05,forceCoeffs-old.dat
89.35,1.88145553e-06,1.14955838,9.77404859e-05,5.07516985e-05,4.69887874e-05,forceCoeffs-old.dat
89.36,1.8912302e-06,1.14955645,9.72567148e-05,5.05195876e-05,4.67371272e-05,forceCoeffs-old.dat
89.37,1.9009881e-06,1.14955452,9.67788192e-05,5.02903977e-05,4.64884215e-05,forceCoeffs-old.dat
89.38,1.91072903e-06,1.14955257,9.62996695e-05,5.00605638e-05,4.62391057e-05,forceCoeffs-old.dat
89.39,1.92045282e-06,1.14955064,9.58189903e-05,4.9829948e-05,4.59890424e-05,forceCoeffs-old.dat
89.4,1.93015928e-06,1.1495487,9.53381967e-05,4.95992576e-05,4.57389391e-05,forceCoeffs-old.dat
89.41,1.93984826e-06,1.14954678,9.48546583e-05,4.93671774e-05,4.54874809e-05,forceCoeffs-old.dat
89.42,1.94951958e-06,1.14954484,9.43681242e-05,4.91335817e-05,4.52345425e-05,forceCoeffs-old.dat
89.43,1.95917306e-06,1.14954291,9.38793802e-05,4.88988632e-05,4.49805171e-05,forceCoeffs-old.dat
89.44,1.96880851e-06,1.14954098,9.33880667e-05,4.86628419e-05,4.47252248e-05,forceCoeffs-old.dat
89.45,1.97842578e-06,1.14953906,9.28913589e-05,4.84241052e-05,4.44672537e-05,forceCoeffs-old.dat
89.46,1.98802467e-06,1.14953713,9.23956636e-05,4.81858565e-05,4.42098072e-05,forceCoeffs-old.dat
89.47,1.99760501e-06,1.14953517,9.19169563e-05,4.79560832e-05,4.39608732e-05,forceCoeffs-old.dat
89.48,2.00716663e-06,1.14953325,9.14187169e-05,4.77165251e-05,4.37021918e-05,forceCoeffs-old.dat
